timestamp,device_id,battery,temperature,lat,lon
2025-12-02T12:04:54.162017+00:00,sim-001,92.1,28.57,17.446993,78.35635
2025-12-02T12:04:55.179728+00:00,sim-001,91.95,31.64,17.446736,78.356206
2025-12-02T12:04:56.192667+00:00,sim-001,91.77,30.51,17.44675,78.355666
2025-12-02T12:04:57.206719+00:00,sim-001,91.73,31.46,17.447492,78.35565
2025-12-02T12:04:58.220452+00:00,sim-001,91.53,28.6,17.446828,78.356093
2025-12-02T12:04:59.234218+00:00,sim-001,91.36,28.5,17.446632,78.355677
2025-12-02T12:05:00.299017+00:00,sim-001,91.25,30.33,17.446502,78.355898
2025-12-02T12:05:01.318816+00:00,sim-001,91.24,31.68,17.447209,78.355842
2025-12-02T12:05:02.346619+00:00,sim-001,91.15,30.05,17.447498,78.355935
2025-12-02T12:05:03.359597+00:00,sim-001,91.1,30.85,17.447491,78.3561
2025-12-02T12:05:04.395245+00:00,sim-001,90.95,31.84,17.447258,78.355916
2025-12-02T12:05:05.443991+00:00,sim-001,90.81,31.38,17.447264,78.356058
2025-12-02T12:05:06.499637+00:00,sim-001,90.78,29.07,17.447299,78.35646
2025-12-02T12:05:07.505934+00:00,sim-001,90.66,30.49,17.446858,78.355995
2025-12-02T12:05:08.509379+00:00,sim-001,90.53,28.9,17.446697,78.355824
2025-12-02T12:05:09.520601+00:00,sim-001,90.46,31.54,17.446526,78.356384
2025-12-02T12:05:10.524382+00:00,sim-001,90.27,31.78,17.447498,78.356064
2025-12-02T12:05:11.564923+00:00,sim-001,90.22,30.17,17.446736,78.355703
2025-12-02T12:05:12.577807+00:00,sim-001,90.17,28.54,17.447474,78.355866
2025-12-02T12:05:13.609949+00:00,sim-001,90.0,30.29,17.446578,78.356435
2025-12-02T12:05:14.626167+00:00,sim-001,89.84,28.24,17.44656,78.356024
2025-12-02T12:05:15.639659+00:00,sim-001,89.66,30.82,17.446803,78.355876
2025-12-02T12:05:16.659654+00:00,sim-001,89.54,30.87,17.447046,78.356294
2025-12-02T12:05:17.672211+00:00,sim-001,89.48,31.54,17.447333,78.355685
2025-12-02T12:05:18.684284+00:00,sim-001,89.39,30.05,17.447033,78.356047
2025-12-02T12:05:19.698819+00:00,sim-001,89.21,31.19,17.447496,78.356248
2025-12-02T12:05:20.747012+00:00,sim-001,89.08,28.03,17.447072,78.356098
2025-12-02T12:05:21.750819+00:00,sim-001,88.92,31.43,17.447151,78.356221
2025-12-02T12:05:22.805007+00:00,sim-001,88.83,28.21,17.447202,78.356278
2025-12-02T12:05:23.843424+00:00,sim-001,88.81,30.82,17.446535,78.356135
2025-12-02T12:05:24.856051+00:00,sim-001,88.64,31.36,17.447083,78.355993
2025-12-02T12:05:25.872093+00:00,sim-001,88.48,28.35,17.447275,78.356104
2025-12-02T12:05:26.887023+00:00,sim-001,88.35,28.27,17.446979,78.356152
2025-12-02T12:05:27.903606+00:00,sim-001,88.22,29.16,17.447414,78.355954
2025-12-02T12:05:28.918492+00:00,sim-001,88.14,28.09,17.447263,78.355719
2025-12-02T12:05:29.934058+00:00,sim-001,88.01,29.72,17.447176,78.356084
2025-12-02T12:05:30.947034+00:00,sim-001,87.83,29.49,17.446547,78.356133
2025-12-02T12:05:31.960648+00:00,sim-001,87.74,28.16,17.446626,78.355556
2025-12-02T12:05:32.974063+00:00,sim-001,87.55,31.15,17.44734,78.356037
2025-12-02T12:05:33.986223+00:00,sim-001,87.41,29.91,17.446546,78.355683
2025-12-02T12:05:34.999605+00:00,sim-001,87.26,28.94,17.447077,78.356431
2025-12-02T12:05:36.040881+00:00,sim-001,87.07,29.32,17.447364,78.355575
2025-12-02T12:05:37.058111+00:00,sim-001,87.04,31.41,17.446937,78.356196
2025-12-02T12:05:38.079242+00:00,sim-001,86.94,29.09,17.446668,78.356197
2025-12-02T12:05:39.103890+00:00,sim-001,86.78,28.66,17.44656,78.356407
2025-12-02T12:05:40.117481+00:00,sim-001,86.75,28.03,17.447489,78.35643
2025-12-02T12:05:41.130681+00:00,sim-001,86.63,28.17,17.446835,78.355751
2025-12-02T12:05:42.145287+00:00,sim-001,86.45,29.77,17.447052,78.356268
2025-12-02T12:05:43.159904+00:00,sim-001,86.29,29.77,17.447086,78.355625
2025-12-02T12:05:44.172765+00:00,sim-001,86.18,29.85,17.446605,78.355824
2025-12-02T12:05:45.189708+00:00,sim-001,86.06,28.5,17.44686,78.355522
2025-12-02T12:05:46.203266+00:00,sim-001,85.98,31.82,17.4471,78.356123
2025-12-02T12:05:47.210369+00:00,sim-001,85.91,28.49,17.447061,78.355905
2025-12-02T12:05:48.223081+00:00,sim-001,85.75,31.81,17.446657,78.355747
2025-12-02T12:05:49.239313+00:00,sim-001,85.59,31.51,17.447396,78.355928
2025-12-02T12:05:50.252950+00:00,sim-001,85.42,29.45,17.447172,78.355904
2025-12-02T12:05:51.259704+00:00,sim-001,85.36,29.85,17.447261,78.356129
2025-12-02T12:05:52.266472+00:00,sim-001,85.28,31.96,17.446819,78.356059
2025-12-02T12:05:53.278243+00:00,sim-001,85.23,28.22,17.447065,78.356381
2025-12-02T12:05:54.293923+00:00,sim-001,85.09,31.86,17.446738,78.355997
2025-12-02T12:05:55.297770+00:00,sim-001,85.08,31.98,17.446877,78.355935
2025-12-02T12:05:56.303331+00:00,sim-001,84.95,28.39,17.447351,78.35597
2025-12-02T12:05:57.317915+00:00,sim-001,84.9,31.06,17.446743,78.356497
2025-12-02T12:05:58.332181+00:00,sim-001,84.86,30.01,17.447133,78.356461
2025-12-02T12:05:59.338063+00:00,sim-001,84.75,29.66,17.446931,78.356456
2025-12-02T12:06:00.345213+00:00,sim-001,84.63,31.06,17.446622,78.356199
2025-12-02T12:06:01.358623+00:00,sim-001,84.44,28.83,17.44735,78.356377
2025-12-02T12:06:02.383264+00:00,sim-001,84.39,28.52,17.447381,78.355696
2025-12-02T12:06:03.396300+00:00,sim-001,84.25,30.01,17.447117,78.356306
2025-12-02T12:06:04.408307+00:00,sim-001,84.25,31.96,17.44749,78.355744
2025-12-02T12:06:05.411354+00:00,sim-001,84.12,30.5,17.446948,78.355548
2025-12-02T12:06:06.425881+00:00,sim-001,83.94,30.04,17.447042,78.356122
2025-12-02T12:06:07.438043+00:00,sim-001,83.89,28.89,17.446869,78.356254
2025-12-02T12:06:08.452677+00:00,sim-001,83.82,31.43,17.44696,78.356377
2025-12-02T12:06:09.465815+00:00,sim-001,83.82,30.57,17.446814,78.35601
2025-12-02T12:06:10.476938+00:00,sim-001,83.8,30.8,17.447172,78.356433
2025-12-03T06:12:32.069075+00:00,sim-001,99.7,29.17,17.447236,78.356037
2025-12-03T06:12:33.075014+00:00,sim-001,99.66,28.82,17.446792,78.355509
2025-12-03T06:12:34.088872+00:00,sim-001,99.62,28.56,17.446651,78.355505
2025-12-03T06:12:35.093150+00:00,sim-001,99.43,31.09,17.446896,78.356256
2025-12-03T06:12:36.105644+00:00,sim-001,99.27,30.89,17.447442,78.356436
2025-12-03T06:12:37.111304+00:00,sim-001,99.14,30.72,17.447363,78.355567
2025-12-03T06:12:38.126268+00:00,sim-001,99.08,29.29,17.44748,78.355667
2025-12-03T06:12:39.140368+00:00,sim-001,99.05,28.52,17.446619,78.355885
2025-12-03T06:12:40.154886+00:00,sim-001,98.93,28.29,17.447172,78.355636
2025-12-03T06:12:41.158991+00:00,sim-001,98.82,31.18,17.446619,78.356164
2025-12-03T06:12:42.172293+00:00,sim-001,98.68,31.17,17.447071,78.35572
2025-12-03T06:12:43.177532+00:00,sim-001,98.67,28.16,17.44671,78.356226
2025-12-03T06:12:44.190898+00:00,sim-001,98.55,30.05,17.447094,78.355989
2025-12-03T06:12:45.202672+00:00,sim-001,98.43,29.02,17.446676,78.355915
2025-12-03T06:12:46.208577+00:00,sim-001,98.27,31.37,17.447043,78.356285
2025-12-03T06:12:47.223173+00:00,sim-001,98.08,29.91,17.446812,78.356055
2025-12-03T06:12:48.229949+00:00,sim-001,97.96,31.88,17.447432,78.35579
2025-12-03T06:12:49.234370+00:00,sim-001,97.86,28.81,17.446704,78.355691
2025-12-03T06:12:50.238437+00:00,sim-001,97.71,31.23,17.447076,78.35585
2025-12-03T06:12:51.255493+00:00,sim-001,97.52,29.61,17.446577,78.355749
2025-12-03T06:12:52.262208+00:00,sim-001,97.38,28.11,17.446639,78.356023
2025-12-03T06:12:53.273243+00:00,sim-001,97.28,29.24,17.447485,78.355809
2025-12-03T06:12:54.281511+00:00,sim-001,97.09,28.0,17.446807,78.355554
2025-12-03T06:12:55.287140+00:00,sim-001,96.92,28.35,17.446869,78.356006
2025-12-03T06:12:56.295366+00:00,sim-001,96.84,30.69,17.446528,78.356363
2025-12-03T06:12:57.311188+00:00,sim-001,96.65,30.84,17.446846,78.355981
2025-12-03T06:12:58.329285+00:00,sim-001,96.64,29.78,17.447051,78.356337
2025-12-03T06:12:59.336478+00:00,sim-001,96.46,28.03,17.446899,78.35574
2025-12-03T06:13:00.343914+00:00,sim-001,96.38,31.82,17.447395,78.356093
2025-12-03T06:13:01.362532+00:00,sim-001,96.32,28.61,17.447008,78.356285
2025-12-03T06:13:02.367033+00:00,sim-001,96.27,29.67,17.446773,78.355995
2025-12-03T06:13:03.380056+00:00,sim-001,96.17,30.99,17.44685,78.356155
2025-12-03T06:13:04.391854+00:00,sim-001,95.99,30.04,17.447145,78.355575
2025-12-03T06:13:05.409963+00:00,sim-001,95.94,29.98,17.446842,78.356389
2025-12-03T06:13:06.423677+00:00,sim-001,95.82,30.89,17.446866,78.355736
2025-12-03T06:13:07.427667+00:00,sim-001,95.76,31.26,17.447205,78.356173
2025-12-03T06:13:08.432697+00:00,sim-001,95.58,28.2,17.447151,78.356343
2025-12-03T06:13:09.443724+00:00,sim-001,95.49,30.54,17.447379,78.355633
2025-12-03T06:13:10.458106+00:00,sim-001,95.33,28.91,17.446526,78.355626
2025-12-03T06:13:11.473952+00:00,sim-001,95.23,29.07,17.447167,78.355787
2025-12-03T06:13:12.477939+00:00,sim-001,95.09,28.06,17.447266,78.3563
2025-12-03T06:13:13.484068+00:00,sim-001,95.05,31.93,17.446686,78.356134
2025-12-03T06:13:14.496946+00:00,sim-001,94.87,29.17,17.447019,78.356282
2025-12-03T06:13:15.520263+00:00,sim-001,94.8,29.37,17.447246,78.356342
2025-12-03T06:13:16.540280+00:00,sim-001,94.78,31.18,17.447046,78.356417
2025-12-03T06:13:17.555006+00:00,sim-001,94.63,29.35,17.44744,78.356471
2025-12-03T06:13:18.561336+00:00,sim-001,94.6,31.52,17.446857,78.356026
2025-12-03T06:13:19.575032+00:00,sim-001,94.59,29.26,17.446629,78.35626
2025-12-03T06:13:20.582139+00:00,sim-001,94.4,28.9,17.447105,78.356162
2025-12-03T06:13:21.597032+00:00,sim-001,94.24,31.82,17.447073,78.355866
2025-12-03T06:13:22.603099+00:00,sim-001,94.13,30.46,17.447133,78.355523
2025-12-03T06:13:23.610168+00:00,sim-001,94.11,29.81,17.446731,78.35618
2025-12-03T06:13:24.623943+00:00,sim-001,93.95,29.81,17.446827,78.356364
2025-12-03T06:13:25.629512+00:00,sim-001,93.93,28.46,17.447337,78.35553
2025-12-03T06:13:26.648263+00:00,sim-001,93.9,29.44,17.44701,78.355743
2025-12-03T06:13:27.662363+00:00,sim-001,93.72,30.53,17.446653,78.35583
2025-12-03T06:13:28.679370+00:00,sim-001,93.65,28.3,17.446554,78.35579
2025-12-03T06:13:29.685213+00:00,sim-001,93.59,30.12,17.447328,78.356295
2025-12-03T06:13:30.697898+00:00,sim-001,93.59,31.12,17.447497,78.356472
2025-12-03T06:13:31.704053+00:00,sim-001,93.51,31.0,17.44674,78.355511
